4049.925198	2.802770 
4049.933412	2.802865 
4049.942513	2.802836 
4049.942767	2.802928 
4049.928145	2.802853 
4049.963008	2.802937 
4049.963253	2.802837 
4049.945291	2.802875 
4049.954225	2.802810 
4049.968725	2.802968 
4049.961270	2.802867 
4049.976753	2.802957 
4049.970029	2.802908 
4049.968183	2.802973 
4049.943807	2.802927 
4049.948061	2.803013 
4049.923019	2.803048 
4049.948035	2.802960 
4049.925818	2.802906 
4049.942237	2.802897 
4049.955447	2.803027 
4049.944396	2.802995 
4049.961169	2.803048 
4049.957782	2.802946 
4049.928911	2.802886 
4049.929257	2.803068 
4049.946116	2.802993 
4049.964700	2.803054 
4049.925974	2.802969 
4049.937436	2.802968 
4049.932132	2.802956 
4049.936421	2.802981 
4049.948103	2.803004 
4049.944397	2.802915 
4049.921468	2.803052 
4049.943326	2.802984 
4049.978161	2.803053 
4049.916519	2.802947 
4049.940265	2.803110 
4049.929583	2.802909 
4049.940105	2.803035 
4049.931574	2.802989 
4049.940449	2.803100 
4049.945948	2.802948 
4049.958727	2.803089 
4049.937595	2.802918 
4049.945107	2.802832 
4049.938677	2.802976 
4049.936632	2.802864 
4049.943687	2.802978 
4049.943195	2.802855 
4049.951880	2.802809 
4049.955257	2.802845 
4049.924748	2.802917 
4049.922524	2.802982 
4049.945518	2.802880 
4049.943922	2.802705 
4049.962031	2.802907 
4049.967948	2.802938 
4049.953135	2.802802 
4049.927016	2.802980 
4049.965617	2.802950 
4049.953746	2.802913 
4049.949920	2.802838 
4049.953417	2.802777 
4049.947559	2.802861 
4049.958457	2.803014 
4049.955490	2.802858 
4049.930605	2.802792 
4049.971902	2.802879 
4049.973950	2.803001 
4049.920086	2.802857 
4049.930849	2.802870 
4049.960590	2.802824 
4049.956527	2.802892 
4049.913596	2.802825 
4049.963053	2.802813 
4049.931680	2.802926 
4049.955640	2.802921 
4049.942699	2.802770 
4049.908076	2.802967 
4049.942299	2.802796 
4049.952235	2.802842 
4049.938930	2.802947 
4049.936633	2.802876 
4049.964018	2.802828 
4049.928051	2.802880 
4049.944250	2.802890 
4049.941833	2.802858 
4049.966626	2.802828 
4049.947244	2.802895 
4049.934510	2.802882 
4049.931338	2.802967 
4049.973518	2.802762 
4049.969138	2.802838 
4049.965439	2.802870 
4049.934080	2.802913 
4049.957446	2.802933 
4049.945071	2.802935 
4049.930088	2.803069 
4049.936569	2.803007 
4049.975292	2.802940 
4049.929080	2.802929 
4049.966841	2.802905 
4049.927225	2.802884 
4049.947336	2.802874 
4049.958449	2.802668 
4049.936482	2.802939 
4049.960203	2.802923 
4049.968244	2.802873 
4049.929687	2.802940 
4049.948856	2.802994 
4049.962412	2.802903 
4049.965341	2.802877 
4049.960276	2.802877 
4049.972087	2.802927 
4049.944367	2.802849 
4049.931555	2.802901 
4049.919810	2.802915 
4049.924661	2.802868 
4049.961574	2.802758 
4049.917060	2.802815 
4049.938942	2.802799 
4049.948007	2.802805 
4049.952337	2.802817 
4049.944711	2.802932 
4049.953391	2.802866 
4049.951301	2.802932 
4049.954806	2.802886 
4049.949707	2.802933 
4049.967102	2.802941 
4049.951680	2.803025 
4049.927607	2.802741 
4049.953561	2.802858 
4049.960614	2.802848 
4049.947399	2.802757 
4049.919909	2.803066 
4049.928570	2.802804 
4049.964508	2.802899 
4049.987991	2.802849 
4049.947347	2.802858 
4049.948393	2.803040 
4049.934528	2.802853 
4049.927786	2.802881 
4049.960176	2.802718 
4049.956430	2.802887 
4049.960834	2.802786 
4049.935880	2.802775 
4049.957594	2.802726 
4049.953451	2.802878 
4049.946229	2.802867 
4049.940314	2.802703 
4049.955933	2.802808 
4049.938920	2.802726 
4049.931247	2.802914 
4049.942193	2.802974 
4049.948888	2.802953 
4049.930511	2.802930 
4049.961688	2.802968 
4049.965901	2.802814 
4049.953175	2.802815 
4049.959578	2.802828 
4049.917840	2.802961 
4049.947555	2.802782 
4049.943708	2.802603 
4049.931030	2.802847 
4049.961104	2.802600 
4049.953699	2.802742 
4049.937897	2.802727 
4049.936030	2.802717 
4049.946290	2.802775 
4049.954062	2.802794 
4049.918872	2.802818 
4049.945095	2.802656 
4049.954514	2.802603 
4049.932125	2.802866 
4049.918919	2.802799 
4049.963434	2.802701 
4049.959261	2.802531 
4049.951825	2.802557 
4049.962184	2.802639 
4049.958944	2.802656 
4049.968179	2.802788 
4049.932413	2.802729 
4049.928543	2.802694 
4049.932052	2.802866 
4049.940998	2.802725 
4049.951172	2.802722 
4049.945742	2.802656 
4049.949237	2.802890 
4049.932790	2.802839 
4049.933759	2.802878 
4049.956688	2.802870 
4049.970472	2.802999 
4049.944530	2.802633 
4049.947297	2.802783 
4049.927848	2.802624 
4049.939222	2.802752 
4049.937808	2.802963 
4049.949130	2.802828 
4049.958735	2.802808 
4049.966771	2.802726 
4049.947923	2.802860 
4049.944644	2.802964 
4049.926308	2.802901 
4049.930516	2.802683 
4049.976094	2.802643 
4049.922289	2.802701 
4049.942316	2.802868 
4049.923974	2.802680 
4049.945793	2.802884 
4049.911377	2.802889 
4049.916971	2.802789 
