0.000000	-1.732182
0.000003	-1.550845
0.000007	-1.343418
0.000010	-1.114089
0.000013	-0.865434
0.000016	-0.603895
0.000020	-0.331727
0.000023	-0.055694
0.000026	0.221306
0.000030	0.494763
0.000033	0.758879
0.000036	1.009791
0.000040	1.242987
0.000043	1.455247
0.000046	1.643351
0.000049	1.803432
0.000053	1.932915
0.000056	2.031476
0.000059	2.093963
0.000063	2.122308
0.000066	2.114899
0.000069	2.070450
0.000073	1.991537
0.000076	1.877837
0.000079	1.731927
0.000082	1.556707
0.000086	1.355398
0.000089	1.131220
0.000092	0.886751
0.000096	0.626821
0.000099	0.357873
0.000102	0.081839
0.000106	-0.196127
0.000109	-0.470549
0.000112	-0.737886
0.000115	-0.992338
0.000119	-1.230364
0.000122	-1.448742
0.000125	-1.643929
0.000129	-1.811417
0.000132	-1.949594
0.000135	-2.054596
0.000139	-2.126422
0.000142	-2.163140
0.000145	-2.163785
0.000148	-2.128677
0.000152	-2.058139
0.000155	-1.952171
0.000158	-1.814638
0.000162	-1.645540
0.000165	-1.450030
0.000168	-1.230686
0.000172	-0.990728
0.000175	-0.734020
0.000178	-0.467006
0.000181	-0.191939
0.000185	0.085704
0.000188	0.361094
0.000191	0.630686
0.000195	0.887717
0.000198	1.131220
0.000201	1.354432
0.000205	1.554775
0.000208	1.729028
0.000211	1.873649
0.000214	1.987027
0.000218	2.067229
0.000221	2.112645
0.000224	2.122308
0.000228	2.096218
0.000231	2.033731
0.000234	1.936780
0.000238	1.806653
0.000241	1.644961
0.000244	1.456214
0.000247	1.242343
0.000251	1.007536
0.000254	0.754370
0.000257	0.489609
0.000261	0.215830
0.000264	-0.061814
0.000267	-0.338169
0.000271	-0.609049
0.000274	-0.870587
0.000277	-1.117632
0.000280	-1.346317
0.000284	-1.552777
0.000287	-1.733793
0.000290	-1.885820
0.000294	-2.007892
0.000297	-2.096145
0.000300	-2.149290
0.000304	-2.167650
0.000307	-2.151223
0.000310	-2.097112
0.000313	-2.007570
0.000317	-1.885176
0.000320	-1.731216
0.000323	-1.548268
0.000327	-1.339875
0.000330	-1.109579
0.000333	-0.860603
0.000337	-0.598420
0.000340	-0.325930
0.000343	-0.049252
0.000346	0.228392
0.000350	0.500882
0.000353	0.765321
0.000356	1.014944
0.000360	1.248463
0.000363	1.460401
0.000366	1.647860
0.000370	1.806976
0.000373	1.936458
0.000376	2.032443
0.000379	2.094929
0.000383	2.121986
0.000386	2.113933
0.000389	2.068840
0.000393	1.987993
0.000396	1.873327
0.000399	1.726774
0.000403	1.551554
0.000406	1.348956
0.000409	1.123812
